Żelechów;51.81333333333333;21.89611111111111
Żerków;52.06666666666667;17.566666666666666
Żmigród;51.47027777777778;16.905
Żnin;52.85;17.7
Żory;50.05;18.7
Żukowo;54.34583333333333;18.360555555555557
Żuromin;53.06666666666667;19.9
Żychlin;52.24527777777778;19.62361111111111
Żyrardów;52.048611111111114;20.445833333333333
Żywiec;49.689166666666665;19.205833333333334
